record_id,publication_year,observation_period,table_id,topic,table_title,header_index,excel_column_number,measure,population,unit,denominator,header_notes,table_notes,breakdowns,row_count,candidate_dimensions,review_status,source_workbook,source_sheet,derived_file
2006-07:4-3:13,2006-07,2006–07,4-3,4,"Table 3 Main type of broadband connection, by innovator status, by employment size, by industry–2006–07",13,15,Mobile wireless,All businesses,%,"Businesses with broadband as their main Internet connection at 30 June 2007, in the selected category and population.",,"A4: Proportion of businesses that identified broadband as their main type of Internet connection as at 30 June 2007, in each output category. For the purposes of confidentiality and to maximise data availability, some output categories have been excluded due to the small number of contributing businesses.",Employment size | Industry | Overall,21,Basic connectivity,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_3,data/dashboard-2006-07.json
2006-07:4-3:14,2006-07,2006–07,4-3,4,"Table 3 Main type of broadband connection, by innovator status, by employment size, by industry–2006–07",14,16,Satellite,All businesses,%,"Businesses with broadband as their main Internet connection at 30 June 2007, in the selected category and population.",,"A4: Proportion of businesses that identified broadband as their main type of Internet connection as at 30 June 2007, in each output category. For the purposes of confidentiality and to maximise data availability, some output categories have been excluded due to the small number of contributing businesses.",Employment size | Industry | Overall,21,Basic connectivity,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_3,data/dashboard-2006-07.json
2006-07:4-4:0,2006-07,2006–07,4-4,4,"Table 4 Main type of broadband connection, by innovator status, industry by employment size–2006–07",0,2,DSL,Innovation-active businesses,%,"Businesses with broadband as their main Internet connection at 30 June 2007, in the selected category and population.",,"A4: Proportion of businesses that identified broadband as their main type of Internet connection as at 30 June 2007, in each output category. For the purposes of confidentiality and to maximise data availability, some categories have been excluded due to the small number of contributing businesses. | D6: Includes Fixed and Mobile Wireless and Satellite. | G6: Includes Fixed and Mobile Wireless and Satellite. | J6: Includes Fixed and Mobile Wireless and Satellite.","Mining | Manufacturing | Electricity, Gas, Water and Waste Services | Construction | Wholesale Trade | Retail Trade | Accommodation and Food Services | Transport, Postal and Warehousing | Information Media and Telecommunications | Financial and Insurance Services | Rental, Hiring and Real Estate Services | Professional, Scientific and Technical Services | Administrative and Support Services | Health Care and Social Assistance | Arts and Recreation Services | Other Services | Total",85,Basic connectivity,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_4,data/dashboard-2006-07.json
2006-07:4-4:1,2006-07,2006–07,4-4,4,"Table 4 Main type of broadband connection, by innovator status, industry by employment size–2006–07",1,3,Cable,Innovation-active businesses,%,"Businesses with broadband as their main Internet connection at 30 June 2007, in the selected category and population.",,"A4: Proportion of businesses that identified broadband as their main type of Internet connection as at 30 June 2007, in each output category. For the purposes of confidentiality and to maximise data availability, some categories have been excluded due to the small number of contributing businesses. | D6: Includes Fixed and Mobile Wireless and Satellite. | G6: Includes Fixed and Mobile Wireless and Satellite. | J6: Includes Fixed and Mobile Wireless and Satellite.","Mining | Manufacturing | Electricity, Gas, Water and Waste Services | Construction | Wholesale Trade | Retail Trade | Accommodation and Food Services | Transport, Postal and Warehousing | Information Media and Telecommunications | Financial and Insurance Services | Rental, Hiring and Real Estate Services | Professional, Scientific and Technical Services | Administrative and Support Services | Health Care and Social Assistance | Arts and Recreation Services | Other Services | Total",85,Basic connectivity,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_4,data/dashboard-2006-07.json
2006-07:4-4:2,2006-07,2006–07,4-4,4,"Table 4 Main type of broadband connection, by innovator status, industry by employment size–2006–07",2,4,Wireless and Satellite,Innovation-active businesses,%,"Businesses with broadband as their main Internet connection at 30 June 2007, in the selected category and population.",Includes Fixed and Mobile Wireless and Satellite.,"A4: Proportion of businesses that identified broadband as their main type of Internet connection as at 30 June 2007, in each output category. For the purposes of confidentiality and to maximise data availability, some categories have been excluded due to the small number of contributing businesses. | D6: Includes Fixed and Mobile Wireless and Satellite. | G6: Includes Fixed and Mobile Wireless and Satellite. | J6: Includes Fixed and Mobile Wireless and Satellite.","Mining | Manufacturing | Electricity, Gas, Water and Waste Services | Construction | Wholesale Trade | Retail Trade | Accommodation and Food Services | Transport, Postal and Warehousing | Information Media and Telecommunications | Financial and Insurance Services | Rental, Hiring and Real Estate Services | Professional, Scientific and Technical Services | Administrative and Support Services | Health Care and Social Assistance | Arts and Recreation Services | Other Services | Total",85,Basic connectivity,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_4,data/dashboard-2006-07.json
2006-07:4-4:3,2006-07,2006–07,4-4,4,"Table 4 Main type of broadband connection, by innovator status, industry by employment size–2006–07",3,5,DSL,Non innovation-active businesses,%,"Businesses with broadband as their main Internet connection at 30 June 2007, in the selected category and population.",,"A4: Proportion of businesses that identified broadband as their main type of Internet connection as at 30 June 2007, in each output category. For the purposes of confidentiality and to maximise data availability, some categories have been excluded due to the small number of contributing businesses. | D6: Includes Fixed and Mobile Wireless and Satellite. | G6: Includes Fixed and Mobile Wireless and Satellite. | J6: Includes Fixed and Mobile Wireless and Satellite.","Mining | Manufacturing | Electricity, Gas, Water and Waste Services | Construction | Wholesale Trade | Retail Trade | Accommodation and Food Services | Transport, Postal and Warehousing | Information Media and Telecommunications | Financial and Insurance Services | Rental, Hiring and Real Estate Services | Professional, Scientific and Technical Services | Administrative and Support Services | Health Care and Social Assistance | Arts and Recreation Services | Other Services | Total",85,Basic connectivity,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_4,data/dashboard-2006-07.json
2006-07:4-4:4,2006-07,2006–07,4-4,4,"Table 4 Main type of broadband connection, by innovator status, industry by employment size–2006–07",4,6,Cable,Non innovation-active businesses,%,"Businesses with broadband as their main Internet connection at 30 June 2007, in the selected category and population.",,"A4: Proportion of businesses that identified broadband as their main type of Internet connection as at 30 June 2007, in each output category. For the purposes of confidentiality and to maximise data availability, some categories have been excluded due to the small number of contributing businesses. | D6: Includes Fixed and Mobile Wireless and Satellite. | G6: Includes Fixed and Mobile Wireless and Satellite. | J6: Includes Fixed and Mobile Wireless and Satellite.","Mining | Manufacturing | Electricity, Gas, Water and Waste Services | Construction | Wholesale Trade | Retail Trade | Accommodation and Food Services | Transport, Postal and Warehousing | Information Media and Telecommunications | Financial and Insurance Services | Rental, Hiring and Real Estate Services | Professional, Scientific and Technical Services | Administrative and Support Services | Health Care and Social Assistance | Arts and Recreation Services | Other Services | Total",85,Basic connectivity,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_4,data/dashboard-2006-07.json
2006-07:4-4:5,2006-07,2006–07,4-4,4,"Table 4 Main type of broadband connection, by innovator status, industry by employment size–2006–07",5,7,Wireless and Satellite,Non innovation-active businesses,%,"Businesses with broadband as their main Internet connection at 30 June 2007, in the selected category and population.",Includes Fixed and Mobile Wireless and Satellite.,"A4: Proportion of businesses that identified broadband as their main type of Internet connection as at 30 June 2007, in each output category. For the purposes of confidentiality and to maximise data availability, some categories have been excluded due to the small number of contributing businesses. | D6: Includes Fixed and Mobile Wireless and Satellite. | G6: Includes Fixed and Mobile Wireless and Satellite. | J6: Includes Fixed and Mobile Wireless and Satellite.","Mining | Manufacturing | Electricity, Gas, Water and Waste Services | Construction | Wholesale Trade | Retail Trade | Accommodation and Food Services | Transport, Postal and Warehousing | Information Media and Telecommunications | Financial and Insurance Services | Rental, Hiring and Real Estate Services | Professional, Scientific and Technical Services | Administrative and Support Services | Health Care and Social Assistance | Arts and Recreation Services | Other Services | Total",85,Basic connectivity,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_4,data/dashboard-2006-07.json
2006-07:4-4:6,2006-07,2006–07,4-4,4,"Table 4 Main type of broadband connection, by innovator status, industry by employment size–2006–07",6,8,DSL,All businesses,%,"Businesses with broadband as their main Internet connection at 30 June 2007, in the selected category and population.",,"A4: Proportion of businesses that identified broadband as their main type of Internet connection as at 30 June 2007, in each output category. For the purposes of confidentiality and to maximise data availability, some categories have been excluded due to the small number of contributing businesses. | D6: Includes Fixed and Mobile Wireless and Satellite. | G6: Includes Fixed and Mobile Wireless and Satellite. | J6: Includes Fixed and Mobile Wireless and Satellite.","Mining | Manufacturing | Electricity, Gas, Water and Waste Services | Construction | Wholesale Trade | Retail Trade | Accommodation and Food Services | Transport, Postal and Warehousing | Information Media and Telecommunications | Financial and Insurance Services | Rental, Hiring and Real Estate Services | Professional, Scientific and Technical Services | Administrative and Support Services | Health Care and Social Assistance | Arts and Recreation Services | Other Services | Total",85,Basic connectivity,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_4,data/dashboard-2006-07.json
2006-07:4-4:7,2006-07,2006–07,4-4,4,"Table 4 Main type of broadband connection, by innovator status, industry by employment size–2006–07",7,9,Cable,All businesses,%,"Businesses with broadband as their main Internet connection at 30 June 2007, in the selected category and population.",,"A4: Proportion of businesses that identified broadband as their main type of Internet connection as at 30 June 2007, in each output category. For the purposes of confidentiality and to maximise data availability, some categories have been excluded due to the small number of contributing businesses. | D6: Includes Fixed and Mobile Wireless and Satellite. | G6: Includes Fixed and Mobile Wireless and Satellite. | J6: Includes Fixed and Mobile Wireless and Satellite.","Mining | Manufacturing | Electricity, Gas, Water and Waste Services | Construction | Wholesale Trade | Retail Trade | Accommodation and Food Services | Transport, Postal and Warehousing | Information Media and Telecommunications | Financial and Insurance Services | Rental, Hiring and Real Estate Services | Professional, Scientific and Technical Services | Administrative and Support Services | Health Care and Social Assistance | Arts and Recreation Services | Other Services | Total",85,Basic connectivity,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_4,data/dashboard-2006-07.json
2006-07:4-4:8,2006-07,2006–07,4-4,4,"Table 4 Main type of broadband connection, by innovator status, industry by employment size–2006–07",8,10,Wireless and Satellite,All businesses,%,"Businesses with broadband as their main Internet connection at 30 June 2007, in the selected category and population.",Includes Fixed and Mobile Wireless and Satellite.,"A4: Proportion of businesses that identified broadband as their main type of Internet connection as at 30 June 2007, in each output category. For the purposes of confidentiality and to maximise data availability, some categories have been excluded due to the small number of contributing businesses. | D6: Includes Fixed and Mobile Wireless and Satellite. | G6: Includes Fixed and Mobile Wireless and Satellite. | J6: Includes Fixed and Mobile Wireless and Satellite.","Mining | Manufacturing | Electricity, Gas, Water and Waste Services | Construction | Wholesale Trade | Retail Trade | Accommodation and Food Services | Transport, Postal and Warehousing | Information Media and Telecommunications | Financial and Insurance Services | Rental, Hiring and Real Estate Services | Professional, Scientific and Technical Services | Administrative and Support Services | Health Care and Social Assistance | Arts and Recreation Services | Other Services | Total",85,Basic connectivity,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_4,data/dashboard-2006-07.json
2006-07:4-5:0,2006-07,2006–07,4-5,4,"Table 5 Internet commerce, by employment size, by industry–2006–07",0,2,Businesses which received orders via the Internet or web,All businesses,%,All businesses in the selected category.,Proportions are of all businesses in each output category.,"B5: Proportions are of all businesses in each output category. | C5: Proportion of total income from sales of goods or services attributable to orders received via the Internet or web during the year ended 30 June 2007. Estimates related to Internet income should be used with caution, refer to Explanatory Notes 22 and 23.",Employment size | Industry | Overall,21,Digital transactions,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_5,data/dashboard-2006-07.json
2006-07:4-5:1,2006-07,2006–07,4-5,4,"Table 5 Internet commerce, by employment size, by industry–2006–07",1,3,Internet income as a proportion of total income from sales of goods or services,All businesses,%,Total income from sales of goods or services in the selected category; share attributable to Internet or web orders.,"Proportion of total income from sales of goods or services attributable to orders received via the Internet or web during the year ended 30 June 2007. Estimates related to Internet income should be used with caution, refer to Explanatory Notes 22 and 23.","B5: Proportions are of all businesses in each output category. | C5: Proportion of total income from sales of goods or services attributable to orders received via the Internet or web during the year ended 30 June 2007. Estimates related to Internet income should be used with caution, refer to Explanatory Notes 22 and 23.",Employment size | Industry | Overall,21,Digital transactions,UNREVIEWED,data_2006-07/extracted/81670do004_200607/81670DO004_200607.xls,Table_5,data/dashboard-2006-07.json
2006-07:7-1:0,2006-07,2006–07,7-1,7,"Table 1 Barriers to innovation, by innovator status, by employment size, by industry–2006–07",0,2,Lack of access to additional funds,Innovation-active businesses,%,Businesses in the selected category and population.,,"A4: Proportions are of all businesses in each output category. Barriers to innovation are those factors which significantly hampered the development or introduction of any new or significantly improved goods, services, processes or methods. Businesses could identify more than one barrier and were not asked to rank barriers in order of significance. | F7: Includes businesses that reported lack of skilled persons within the business and/or within the labour market. | R7: Includes businesses that reported lack of skilled persons within the business and/or within the labour market. | AD7: Includes businesses that reported lack of skilled persons within the business and/or within the labour market.",Employment size | Industry | Overall,21,Constraints,UNREVIEWED,data_2006-07/extracted/81670do007_200607/81670DO007_200607.xls,Table_1,data/dashboard-2006-07.json
2006-07:7-1:1,2006-07,2006–07,7-1,7,"Table 1 Barriers to innovation, by innovator status, by employment size, by industry–2006–07",1,3,Cost of development or introduction/implementation,Innovation-active businesses,%,Businesses in the selected category and population.,,"A4: Proportions are of all businesses in each output category. Barriers to innovation are those factors which significantly hampered the development or introduction of any new or significantly improved goods, services, processes or methods. Businesses could identify more than one barrier and were not asked to rank barriers in order of significance. | F7: Includes businesses that reported lack of skilled persons within the business and/or within the labour market. | R7: Includes businesses that reported lack of skilled persons within the business and/or within the labour market. | AD7: Includes businesses that reported lack of skilled persons within the business and/or within the labour market.",Employment size | Industry | Overall,21,Constraints,UNREVIEWED,data_2006-07/extracted/81670do007_200607/81670DO007_200607.xls,Table_1,data/dashboard-2006-07.json
